,ChEMBL ID,Name,SMILES,Molecular Weight,LogP,HBA,HBD,TPSA,Protein
990,CHEMBL4513262,,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,374.28,4.22,3,0,21.70,DRD2
991,CHEMBL4439029,,CCc1ccc2c3c1CCN(C)[C@@H]3Cc1ccc(OC)c(OC)c1-2,323.44,4.02,3,0,21.70,DRD2
992,CHEMBL4442011,,CCc1ccc2c3c1CCN(C)[C@H]3Cc1ccc(OC)c(OC)c1-2,323.44,4.02,3,0,21.70,DRD2
993,CHEMBL4589737,,COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,309.41,3.76,3,0,21.70,DRD2
994,CHEMBL8809,RACLOPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,347.24,2.92,4,2,61.80,DRD2
995,CHEMBL4563408,,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,625.47,6.58,8,2,110.09,DRD2
996,CHEMBL375596,,Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,309.41,3.21,3,1,45.23,DRD2
997,CHEMBL216393,,Cc1cccc(NC(=O)CN2CCC(c3ccccc3)CC2)c1,308.42,3.81,2,1,32.34,DRD2
998,CHEMBL4473792,,Cc1ccc(C2CCN(CC(=O)Nc3cccc(C)c3)CC2)cc1,322.45,4.12,2,1,32.34,DRD2
999,CHEMBL4436479,,Cc1cccc(NC(=O)CN2CCC(c3ccc(Cl)cc3)CC2)c1,342.87,4.47,2,1,32.34,DRD2
1000,CHEMBL4587925,,Cc1ccc(C2CCN(CC(=O)Nc3cccc(C)c3)CC2)nc1,323.44,3.52,3,1,45.23,DRD2
1001,CHEMBL4448320,,Cc1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1,310.40,2.15,4,1,48.47,DRD2
1002,CHEMBL4443054,,Cc1cccc(NC(=O)CN2CCN(c3ncccn3)CC2)c1,311.39,1.55,5,1,61.36,DRD2
1003,CHEMBL4572245,,Cc1cccc(NC(=O)CN2CCN(c3ccc(Cl)cn3)CC2)c1,344.85,2.80,4,1,48.47,DRD2
1004,CHEMBL4473652,,Cc1cccc(NC(=O)CN2CCN(c3cccc4ccccc34)CC2)c1,359.47,3.91,3,1,35.58,DRD2
1005,CHEMBL4464861,,Cc1cccc(NC(=O)CCN2CCC(c3ccccn3)CC2)c1,323.44,3.60,3,1,45.23,DRD2
1006,CHEMBL4454068,,Cc1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1,324.43,2.54,4,1,48.47,DRD2
1007,CHEMBL4588808,,Cc1cccc(NC(=O)CCN2CCN(c3ncccn3)CC2)c1,325.42,1.94,5,1,61.36,DRD2
1008,CHEMBL4437912,,CCc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1,323.44,3.46,3,1,45.23,DRD2
1009,CHEMBL4442548,,CCc1cccc(NC(=O)CN2CCN(c3ccccn3)CC2)c1,324.43,2.40,4,1,48.47,DRD2
1010,CHEMBL4443848,,CCc1cccc(NC(=O)CN2CCN(c3ccc(Cl)cn3)CC2)c1,358.87,3.06,4,1,48.47,DRD2
1011,CHEMBL4592753,,O=C(CN1CCN(c2ccccn2)CC1)Nc1cccnc1,297.36,1.24,5,1,61.36,DRD2
1012,CHEMBL4591118,,O=C(CN1CCN(c2ccc(Cl)cn2)CC1)Nc1cccnc1,331.81,1.89,5,1,61.36,DRD2
1013,CHEMBL4453069,,O=C(CN1CCN(c2ccccn2)CC1)Nc1cncnc1,298.35,0.63,6,1,74.25,DRD2
1014,CHEMBL4456754,,O=C(CN1CCN(c2ccc(Cl)cn2)CC1)Nc1cncnc1,332.80,1.29,6,1,74.25,DRD2
1015,CHEMBL4451797,,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3cccc(Cl)c3C2)CC1,363.93,3.92,2,1,35.58,DRD2
1016,CHEMBL4084262,,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,491.71,5.36,7,0,46.42,DRD2
1017,CHEMBL4083252,,COc1ccccc1N1CCN(CCCSc2nnc(-c3ccccc3)n2C)CC1,423.59,3.80,7,0,46.42,DRD2
1018,CHEMBL1700053,,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,370.45,2.54,5,0,51.24,DRD2
1019,CHEMBL4449219,,COc1ccc(C(=O)N2CCN(CCOc3ccccc3OC)CC2)cc1,370.45,2.54,5,0,51.24,DRD2
1020,CHEMBL4552311,,COc1ccc(C(=O)N2CCN(CCOc3cccc(OC)c3)CC2)cc1,370.45,2.54,5,0,51.24,DRD2
1021,CHEMBL4436562,,CCc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,368.48,3.09,4,0,42.01,DRD2
1022,CHEMBL3262809,,COc1ccc(C(=O)N2CCN(CCOc3ccc(Cl)cc3)CC2)cc1,374.87,3.19,4,0,42.01,DRD2
1023,CHEMBL4519519,,COc1ccc(C(=O)N2CCN(CCOc3ccc(OC(F)(F)F)cc3)CC2)cc1,424.42,3.43,5,0,51.24,DRD2
1024,CHEMBL4444245,,COc1ccc(C(=O)N2CCN(CCOc3cc(OC)cc(OC)c3)CC2)cc1,400.48,2.55,6,0,60.47,DRD2
1025,CHEMBL3262808,,COc1ccc(C(=O)N2CCN(CCOc3ccccc3)CC2)cc1,340.42,2.53,4,0,42.01,DRD2
1026,CHEMBL4450129,,COc1ccc(C(=O)N2CCN(CCOc3ccc4c(c3)OCO4)CC2)cc1,384.43,2.26,6,0,60.47,DRD2
1027,CHEMBL4563661,,COc1ccc(C(=O)N2CCN(CCOc3cccnc3)CC2)cc1,341.41,1.93,5,0,54.90,DRD2
1028,CHEMBL4471690,,COc1ccc(OCCN2CCN(C(=O)c3ccccc3)CC2)cc1,340.42,2.53,4,0,42.01,DRD2
1029,CHEMBL4526308,,COc1ccc(OCCN2CCN(C(=O)c3ccccc3OC)CC2)cc1,370.45,2.54,5,0,51.24,DRD2
1030,CHEMBL4513935,,COc1ccc(OCCN2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,374.87,3.19,4,0,42.01,DRD2
1031,CHEMBL4451542,,CCc1ccc(C(=O)N2CCN(CCOc3ccc(OC)cc3)CC2)cc1,368.48,3.09,4,0,42.01,DRD2
1032,CHEMBL4526466,,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cn3)CC2)cc1,371.44,1.94,6,0,64.13,DRD2
1033,CHEMBL4472813,,COc1ccc(OCCN2CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)cc1,379.46,3.01,4,1,57.80,DRD2
1034,CHEMBL4533633,,COc1ccc(OCCN2CCN(C(=O)c3c[nH]c4ccccc34)CC2)cc1,379.46,3.01,4,1,57.80,DRD2
1035,CHEMBL4476784,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,379.46,3.01,4,1,57.80,DRD2
1036,CHEMBL4548345,,COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(OC)c4[nH]3)CC2)cc1,409.49,3.02,5,1,67.03,DRD2
1037,CHEMBL4589125,,COc1ccc(OCCN2CCN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC2)cc1,409.49,3.02,5,1,67.03,DRD2
1038,CHEMBL4440776,,COc1ccc(OCCN2CCN(C(=O)c3cc4c(OC)cccc4[nH]3)CC2)cc1,409.49,3.02,5,1,67.03,DRD2
1039,CHEMBL4542423,,COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(C)c4[nH]3)CC2)cc1,393.49,3.32,4,1,57.80,DRD2
1040,CHEMBL4514648,,COc1ccc(OCCN2CCN(C(=O)c3cc4cc(C)ccc4[nH]3)CC2)cc1,393.49,3.32,4,1,57.80,DRD2
1041,CHEMBL4460818,,COc1ccc(OCCN2CCN(C(=O)c3cc4c(C)cccc4[nH]3)CC2)cc1,393.49,3.32,4,1,57.80,DRD2
1042,CHEMBL4587372,,COc1ccc(OCCN2CCN(C(=O)c3cc4cccc(Cl)c4[nH]3)CC2)cc1,413.91,3.67,4,1,57.80,DRD2
1043,CHEMBL4466748,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccc(Cl)cc4[nH]3)CC2)cc1,413.91,3.67,4,1,57.80,DRD2
1044,CHEMBL4474192,,COc1ccc(OCCN2CCN(C(=O)c3cc4c(Cl)cccc4[nH]3)CC2)cc1,413.91,3.67,4,1,57.80,DRD2
1045,CHEMBL4530116,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4n3C)CC2)cc1,393.49,3.02,5,0,46.94,DRD2
1046,CHEMBL4562300,,COc1ccc(OCCN2CCN(C(=O)c3[nH]c4ccccc4c3C)CC2)cc1,393.49,3.32,4,1,57.80,DRD2
1047,CHEMBL4575347,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccncc4[nH]3)CC2)cc1,380.45,2.41,5,1,70.69,DRD2
1048,CHEMBL4455487,,COc1ccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)cc1,380.45,2.41,5,1,70.69,DRD2
1049,CHEMBL4443579,,COc1ccc(OCCN2CCN(C(=O)c3nc4ccccc4[nH]3)CC2)cc1,380.45,2.41,5,1,70.69,DRD2
1050,CHEMBL4577889,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4o3)CC2)cc1,380.44,3.28,5,0,55.15,DRD2
1051,CHEMBL4472861,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4s3)CC2)cc1,396.51,3.75,5,0,42.01,DRD2
1052,CHEMBL4581806,,COc1ccc(OCCN2CCN(C(=O)C3CCCCC3)CC2)cc1,346.47,2.80,4,0,42.01,DRD2
1053,CHEMBL4559117,,COc1ccc(OCCN2CCN(c3ccc(OC)cc3)CC2)cc1,342.44,2.90,5,0,34.17,DRD2
1054,CHEMBL4564115,,COc1ccc(OCC(C)N2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,384.48,2.93,5,0,51.24,DRD2
1055,CHEMBL4585248,,COc1ccc(OC(C)CN2CCN(C(=O)c3ccc(OC)cc3)CC2)cc1,384.48,2.93,5,0,51.24,DRD2
1056,CHEMBL4438465,,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)CC2C)cc1,384.48,2.93,5,0,51.24,DRD2
1057,CHEMBL4461742,,COc1ccc(OCCN2CCN(C(=O)c3ccc(OC)cc3)C(C)C2)cc1,384.48,2.93,5,0,51.24,DRD2
1058,CHEMBL4459353,,COc1ccc(OCCN(C)CCN(C)C(=O)c2ccc(OC)cc2)cc1,372.46,2.79,5,0,51.24,DRD2
1059,CHEMBL4594046,,COc1cccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)c1,380.45,2.41,5,1,70.69,DRD2
1060,CHEMBL4472566,,COc1cccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c1,379.46,3.01,4,1,57.80,DRD2
1061,CHEMBL4471623,,COc1cccc(OCCN2CCN(C(=O)c3nc4ccccc4[nH]3)CC2)c1,380.45,2.41,5,1,70.69,DRD2
1062,CHEMBL4514438,,COc1ccc(C(=O)N2CCN(CCOc3cccnc3)CC2)c(C)c1,355.44,2.24,5,0,54.90,DRD2
1063,CHEMBL4470996,,O=C(c1cc2ccccc2s1)N1CCN(CCOc2cccnc2)CC1,367.47,3.13,5,0,45.67,DRD2
1064,CHEMBL4525545,,O=C(c1ccc[nH]1)N1CCN(CCOc2cccnc2)CC1,300.36,1.25,4,1,61.46,DRD2
1065,CHEMBL4574338,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccccc2)CC1,349.43,3.00,3,1,48.57,DRD2
1066,CHEMBL4578060,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3c(c2)OCO3)CC1,393.44,2.73,5,1,67.03,DRD2
1067,CHEMBL4446051,,COc1ccc(SCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,395.53,3.73,4,1,48.57,DRD2
1068,CHEMBL4446145,,CSc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,395.53,3.73,4,1,48.57,DRD2
1069,CHEMBL4442016,,CCOc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,393.49,3.40,4,1,57.80,DRD2
1070,CHEMBL4471346,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(OC(F)(F)F)cc2)CC1,433.43,3.90,4,1,57.80,DRD2
1071,CHEMBL4461237,,Cc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,363.46,3.31,3,1,48.57,DRD2
1072,CHEMBL4435184,,CCc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,377.49,3.57,3,1,48.57,DRD2
1073,CHEMBL4439612,,CC(C)(C)c1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,405.54,4.30,3,1,48.57,DRD2
1074,CHEMBL4456795,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(F)cc2)CC1,367.42,3.14,3,1,48.57,DRD2
1075,CHEMBL4574586,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Cl)cc2)CC1,383.88,3.66,3,1,48.57,DRD2
1076,CHEMBL4581907,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(Br)cc2)CC1,428.33,3.77,3,1,48.57,DRD2
1077,CHEMBL4473158,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1OC,409.49,3.02,5,1,67.03,DRD2
1078,CHEMBL4519087,,Cc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1C,377.49,3.62,3,1,48.57,DRD2
1079,CHEMBL4462053,,Cc1cc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)ccc1Cl,397.91,3.97,3,1,48.57,DRD2
1080,CHEMBL4445988,,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c(Cl)c1,413.91,3.67,4,1,57.80,DRD2
1081,CHEMBL4522768,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccccn2)CC1,350.42,2.40,4,1,61.46,DRD2
1082,CHEMBL4585651,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccncc2)CC1,350.42,2.40,4,1,61.46,DRD2
1083,CHEMBL4471482,,COc1ccc(N(C)CCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,392.50,3.07,4,1,51.81,DRD2
1084,CHEMBL4550539,,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3[nH]ccc3c2)CC1,388.47,3.49,3,2,64.36,DRD2
1085,CHEMBL4442293,,COc1ccc(OCCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,393.49,3.40,4,1,57.80,DRD2
1086,CHEMBL4580359,,COc1ccc(OCCCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)cc1,407.51,3.79,4,1,57.80,DRD2
1087,CHEMBL4638599,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccccn12,407.54,3.31,7,0,45.78,DRD2
1088,CHEMBL4647011,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccc(F)cn12,425.53,3.45,7,0,45.78,DRD2
1089,CHEMBL4644352,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cccn12,425.53,3.45,7,0,45.78,DRD2
1090,CHEMBL4635414,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cc(F)cn12,443.52,3.59,7,0,45.78,DRD2
1091,CHEMBL4633978,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccc(Cl)cn12,441.99,3.97,7,0,45.78,DRD2
1092,CHEMBL4636321,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Cl)cccn12,441.99,3.97,7,0,45.78,DRD2
1093,CHEMBL4648027,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Cl)cc(Cl)cn12,476.43,4.62,7,0,45.78,DRD2
1094,CHEMBL4640409,,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(Br)cccn12,486.44,4.08,7,0,45.78,DRD2
1095,CHEMBL4634009,,COc1cccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n12,437.57,3.32,8,0,55.01,DRD2
1096,CHEMBL4644500,,COc1cccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc12,437.57,3.32,8,0,55.01,DRD2
1097,CHEMBL4644742,,N#Cc1cccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n12,432.55,3.18,8,0,69.57,DRD2
1098,CHEMBL4644391,,N#Cc1ccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n2c1,432.55,3.18,8,0,69.57,DRD2
1099,CHEMBL4648979,,N#Cc1ccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc2c1,432.55,3.18,8,0,69.57,DRD2
1100,CHEMBL4638430,,N#Cc1cccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc12,432.55,3.18,8,0,69.57,DRD2
1101,CHEMBL621,TRAZODONE,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.87,2.36,6,0,45.78,DRD2
1102,CHEMBL4635890,,O=c1n(CCCCN2CCN(c3cccc4scnc34)CC2)nc2ccccn12,408.53,2.71,8,0,58.67,DRD2
1103,CHEMBL4636764,,O=c1n(CCCCN2CCC(c3cc(F)cc4oncc34)CC2)nc2ccccn12,409.47,3.44,7,0,68.57,DRD2
1104,CHEMBL4633397,,O=c1n(CCCCN2CCN(c3cccc4scnc34)CC2)nc2c(F)cccn12,426.52,2.85,8,0,58.67,DRD2
1105,CHEMBL4649106,,O=c1n(CCCCN2CCN(c3cccc4sc(F)cc34)CC2)nc2c(F)cccn12,443.52,3.59,7,0,45.78,DRD2
1106,CHEMBL4747208,,N#Cc1ccc(S(=O)(=O)N(CCCN2CCC(c3noc4cc(F)ccc34)CC2)C2COC2)cc1,498.58,3.50,7,0,99.67,DRD2
1107,CHEMBL4746981,,O=S(=O)(c1ccc(C(F)(F)F)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,541.57,4.64,6,0,75.88,DRD2
1108,CHEMBL4759817,,O=S(=O)(c1ccc(Cl)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,508.02,4.28,6,0,75.88,DRD2
1109,CHEMBL4787495,,O=S(=O)(c1ccc(F)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,491.56,3.77,6,0,75.88,DRD2
1110,CHEMBL4776840,,O=S(=O)(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,473.57,3.63,6,0,75.88,DRD2
1111,CHEMBL4749144,,O=C(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,437.52,4.08,5,0,58.81,DRD2
1112,CHEMBL4751911,,O=C(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)CC1CC1,435.54,5.09,4,0,49.58,DRD2
1113,CHEMBL4794013,,CC(C)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1ccccc1,423.53,5.09,4,0,49.58,DRD2
1114,CHEMBL4761441,,CCCN(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1ccccc1,423.53,5.09,4,0,49.58,DRD2
1115,CHEMBL4754651,,CCCN(CCCN1CCN(c2ccccn2)CC1)C(=O)c1ccccc1,366.51,3.15,4,0,39.68,DRD2
1116,CHEMBL4778957,,COc1ccccc1N1CCN(CCCN(C(=O)c2ccccc2)C2COC2)CC1,409.53,2.75,5,0,45.25,DRD2
1117,CHEMBL4753512,,COc1ccccc1N1CCN(CCCN(CC2CC2)C(=O)c2ccccc2)CC1,407.56,3.76,4,0,36.02,DRD2
1118,CHEMBL4787658,,COc1ccccc1N1CCN(CCCN(C(=O)c2ccccc2)C(C)C)CC1,395.55,3.76,4,0,36.02,DRD2
1119,CHEMBL4746563,,CCCN(CCCN1CCN(c2ccccc2OC)CC1)C(=O)c1ccccc1,395.55,3.76,4,0,36.02,DRD2
1120,CHEMBL4800286,,O=C(c1ccccc1)N(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1COC1,448.39,4.05,4,0,36.02,DRD2
1121,CHEMBL4777207,,O=C(c1ccccc1)N(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)CC1CC1,446.42,5.06,3,0,26.79,DRD2
1122,CHEMBL4752859,,CC(C)N(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)C(=O)c1ccccc1,434.41,5.06,3,0,26.79,DRD2
1123,CHEMBL4745192,,CCCN(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)C(=O)c1ccccc1,434.41,5.06,3,0,26.79,DRD2
1124,CHEMBL4741908,,O=C1COc2ccccc2N1CCCCN1CCN(c2cccc3sccc23)CC1,421.57,4.23,5,0,36.02,DRD2
1125,CHEMBL4763837,,O=C1NCC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)c2cc(F)ccc21,466.58,3.72,5,1,55.89,DRD2
1126,CHEMBL4749223,,COc1ccc2ncc(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)c2c1,448.59,4.22,7,0,50.60,DRD2
1127,CHEMBL4777098,,CN1CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)c2ccccc2C1=O,462.62,3.92,5,0,47.10,DRD2
1128,CHEMBL4777475,,O=c1[nH]c(=O)n(CCCCN2CCN(c3cccc4sccc34)CC2)c2ccccc12,434.57,3.51,6,1,61.34,DRD2
1129,CHEMBL4759331,,O=S1(=O)CCc2ccc(O)cc2N1CCCCN1CCN(c2cccc3sccc23)CC1,471.65,3.90,6,1,64.09,DRD2
1130,CHEMBL4751542,,Nc1ccc2c(c1)N(CCCCN1CCN(c3cccc4sccc34)CC1)S(=O)(=O)CC2,470.66,3.78,6,1,69.88,DRD2
1131,CHEMBL4764679,,CN1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1=O,437.52,4.24,5,0,58.81,DRD2
1132,CHEMBL1814790,,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1.O=C(O)/C=C\C(=O)O,403.86,3.67,2,1,23.47,DRD2
1133,CHEMBL3306803,LUMATEPERONE,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,393.51,3.92,4,0,26.79,DRD2
1134,CHEMBL4867978,,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1,467.59,4.49,6,0,50.97,DRD2
1135,CHEMBL3091687,,NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21,364.54,3.21,4,2,54.18,DRD2
1136,CHEMBL5070958,,NCCCCN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21,365.53,2.61,5,2,67.07,DRD2
1137,CHEMBL5076569,,NCCCCN(C[C@H]1Cc2cccnc2CN1)[C@H]1CCCc2cccnc21,365.53,2.61,5,2,67.07,DRD2
1138,CHEMBL5093818,,CN(CCCCN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21)C1CCC(F)(F)CC1,497.68,5.16,5,1,44.29,DRD2
1139,CHEMBL5085511,,c1cnc2c(c1)CN[C@@H](CN(CCCCNC1CCOCC1)[C@H]1CCCc3cccnc31)C2,449.64,3.42,6,2,62.31,DRD2
1140,CHEMBL5077132,,CN(CCCCN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21)C1CCOCC1,463.67,3.76,6,1,53.52,DRD2
1141,CHEMBL5083458,,c1cnc2c(c1)CN[C@@H](CN(CCCCNC1COC1)[C@H]1CCCc3cccnc31)C2,421.59,2.64,6,2,62.31,DRD2
1142,CHEMBL5081505,,c1cnc2c(c1)CN[C@@H](CN(CCCC1CCNCC1)[C@H]1CCCc3cccnc31)C2,419.62,3.65,5,2,53.08,DRD2
1143,CHEMBL5082142,,c1cnc2c(c1)CN[C@@H](CN(CCCCN1CCOCC1)[C@H]1CCCc3cccnc31)C2,435.62,2.98,6,1,53.52,DRD2
1144,CHEMBL518924,MAVORIXAFOR,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,349.48,3.58,4,2,70.83,DRD2
1145,CHEMBL5092058,,Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12,380.79,3.11,7,0,80.91,DRD2
1146,CHEMBL5177023,,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,681.81,6.20,9,2,101.10,DRD2
1147,CHEMBL5095235,EZM-0414,CC(=O)N1CCN([C@H]2CCC[C@@H](NC(=O)c3cc4c(F)ccc(C)c4[nH]3)C2)CC1,400.50,2.82,3,2,68.44,DRD2
1148,CHEMBL4650337,ULOTARONT,CNC[C@@H]1OCCc2ccsc21,183.28,1.58,3,1,21.26,DRD2
1149,CHEMBL5278239,,CN(CC(=O)NCc1ccccc1)C(=O)CCCN1CCN(c2cccc(Cl)c2Cl)CC1,477.44,3.67,4,1,55.89,DRD2
1150,CHEMBL5268231,,CN(CC(=O)NC1CCCCC1)C(=O)CCCN1CCN(c2cccc(Cl)c2Cl)CC1,469.46,3.80,4,1,55.89,DRD2
1151,CHEMBL5274482,,CN(CC(=O)NC(C)(C)C)C(=O)CCCN1CCN(c2cccc(Cl)c2Cl)CC1,443.42,3.27,4,1,55.89,DRD2
1152,CHEMBL5281830,,Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)c1C(=O)NCc1ccccc1,562.55,6.08,5,1,53.40,DRD2
1153,CHEMBL5281787,,Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)c1C(=O)NC1CCCCC1,554.57,6.21,5,1,53.40,DRD2
1154,CHEMBL5274672,,Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)c1C(=O)NC(C)(C)C,528.53,5.68,5,1,53.40,DRD2
1155,CHEMBL5288557,,O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccc21)NCc1ccccc1,536.51,5.41,5,1,53.40,DRD2
1156,CHEMBL5280979,,O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccc21)NC1CCCCC1,528.53,5.55,5,1,53.40,DRD2
1157,CHEMBL5273880,,CC(C)(C)NC(=O)Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccc21,502.49,5.01,5,1,53.40,DRD2
1158,CHEMBL5278601,,O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2cc(Br)c(Br)cc21)NCc1ccccc1,694.30,6.94,5,1,53.40,DRD2
1159,CHEMBL5275349,,O=C(Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2cc(Br)c(Br)cc21)NC1CCCCC1,686.32,7.07,5,1,53.40,DRD2
